username,score,score_percentage
woj_jas,17.0,3.1129288173891868e-06
JanStrag,17.0,3.1129288173891868e-06
heex92520078,17.0,3.1129288173891868e-06
Protazy3Protaz2,17.0,3.1129288173891868e-06
steel_ph0enix,17.0,3.1129288173891868e-06
KrzysieKrzysiu,17.0,3.1129288173891868e-06
keczupuspomidor,17.0,3.1129288173891868e-06
Rafa94377988,17.0,3.1129288173891868e-06
grypa_opzg,17.0,3.1129288173891868e-06
clibanarii,17.0,3.1129288173891868e-06
JozefTadeusz,17.0,3.1129288173891868e-06
RKnobelsdorf,17.0,3.1129288173891868e-06
AnnaKalczynska,17.0,3.1129288173891868e-06
wnppl,17.0,3.1129288173891868e-06
antonicichy,17.0,3.1129288173891868e-06
pelusa1990,17.0,3.1129288173891868e-06
somersbybb,17.0,3.1129288173891868e-06
George7331,17.0,3.1129288173891868e-06
Robert_Lipinski,17.0,3.1129288173891868e-06
dzwonnik,17.0,3.1129288173891868e-06
Klamkowy_Tost,17.0,3.1129288173891868e-06
Wakonrad,17.0,3.1129288173891868e-06
Pawel_K1987,17.0,3.1129288173891868e-06
Cervesarius,17.0,3.1129288173891868e-06
EllenMartes,17.0,3.1129288173891868e-06
cisdisfis,17.0,3.1129288173891868e-06
PawelZdun,17.0,3.1129288173891868e-06
Arturrito07,17.0,3.1129288173891868e-06
PolishLegion,17.0,3.1129288173891868e-06
MSwadowska,17.0,3.1129288173891868e-06
JoannaSzelag1,17.0,3.1129288173891868e-06
jmtrzcinski,17.0,3.1129288173891868e-06
mr_KacperKorgul,17.0,3.1129288173891868e-06
Yvonne06093568,17.0,3.1129288173891868e-06
MicrowaveCorn,17.0,3.1129288173891868e-06
Agniesz69841843,17.0,3.1129288173891868e-06
Waldek38918384,17.0,3.1129288173891868e-06
mrheniek,17.0,3.1129288173891868e-06
un_known1916,17.0,3.1129288173891868e-06
eMJotGie,17.0,3.1129288173891868e-06
ArturKrakow,17.0,3.1129288173891868e-06
bloodrems,17.0,3.1129288173891868e-06
MirekGoldberg,17.0,3.1129288173891868e-06
YoannaGB,17.0,3.1129288173891868e-06
BackBoomer,17.0,3.1129288173891868e-06
MaciejZaniewicz,17.0,3.1129288173891868e-06
JackTheCrack5,17.0,3.1129288173891868e-06
drzkemot,17.0,3.1129288173891868e-06
doktor_pasy,17.0,3.1129288173891868e-06
BethLuisNion33,17.0,3.1129288173891868e-06
zajaczeknowe,17.0,3.1129288173891868e-06
irekkotlowski,17.0,3.1129288173891868e-06
Mariadarek44,17.0,3.1129288173891868e-06
boywhodreams_,17.0,3.1129288173891868e-06
Sebusjozwiak,17.0,3.1129288173891868e-06
Beth24830925,17.0,3.1129288173891868e-06
Betinkat,17.0,3.1129288173891868e-06
pogoda_adam,17.0,3.1129288173891868e-06
baudelaire_21,17.0,3.1129288173891868e-06
HelenaKarpowicz,17.0,3.1129288173891868e-06
pmgaming2000,17.0,3.1129288173891868e-06
damian_bws,17.0,3.1129288173891868e-06
and_jp_a,17.0,3.1129288173891868e-06
Gabi123Now,17.0,3.1129288173891868e-06
ALodzinski,17.0,3.1129288173891868e-06
lelouch_420,17.0,3.1129288173891868e-06
Bartek79428481,17.0,3.1129288173891868e-06
StryjekeL,17.0,3.1129288173891868e-06
jakubowiak,17.0,3.1129288173891868e-06
waldemarflugel,17.0,3.1129288173891868e-06
blackwater555,17.0,3.1129288173891868e-06
LordBlick,17.0,3.1129288173891868e-06
AngelikaGuja,17.0,3.1129288173891868e-06
znerwicowanaa,17.0,3.1129288173891868e-06
uzurpator_jeden,17.0,3.1129288173891868e-06
ellennay,17.0,3.1129288173891868e-06
Bartosz44762469,17.0,3.1129288173891868e-06
dobranocalbert,17.0,3.1129288173891868e-06
SerwacyAgoda,17.0,3.1129288173891868e-06
KrejziQn,17.0,3.1129288173891868e-06
tietjaniec,17.0,3.1129288173891868e-06
Edyta58478327,17.0,3.1129288173891868e-06
ThrueMakeUfree,17.0,3.1129288173891868e-06
Emilie68490020,17.0,3.1129288173891868e-06
AndrzejWiluk,17.0,3.1129288173891868e-06
robostry,17.0,3.1129288173891868e-06
AdamKania19,17.0,3.1129288173891868e-06
bfilutowska,17.0,3.1129288173891868e-06
TheGreatBoro,17.0,3.1129288173891868e-06
Majkel_Majkel90,17.0,3.1129288173891868e-06
MonikaRej,17.0,3.1129288173891868e-06
BartekCiazynski,17.0,3.1129288173891868e-06
frodo998,17.0,3.1129288173891868e-06
mariusz411,17.0,3.1129288173891868e-06
vkonnyy,17.0,3.1129288173891868e-06
Szczypior_75,17.0,3.1129288173891868e-06
pitterser,17.0,3.1129288173891868e-06
SanofiPolska,17.0,3.1129288173891868e-06
tomassogrigio,17.0,3.1129288173891868e-06
HatlasArkadiusz,17.0,3.1129288173891868e-06
Nowy14476574,17.0,3.1129288173891868e-06
marychu_s,17.0,3.1129288173891868e-06
Deprogramator,17.0,3.1129288173891868e-06
Bozenkarzepka,17.0,3.1129288173891868e-06
januszewskai,17.0,3.1129288173891868e-06
robsob1981,17.0,3.1129288173891868e-06
PanDarceli,17.0,3.1129288173891868e-06
LewakMarian,17.0,3.1129288173891868e-06
krzysztofpolan,17.0,3.1129288173891868e-06
PanCoVito1,17.0,3.1129288173891868e-06
mark_plk,17.0,3.1129288173891868e-06
darpytel,17.0,3.1129288173891868e-06
ToniemasensuxD,17.0,3.1129288173891868e-06
Fir3_PL,17.0,3.1129288173891868e-06
AniaMika8,17.0,3.1129288173891868e-06
Kris85032389,17.0,3.1129288173891868e-06
Czarownica_Anna,17.0,3.1129288173891868e-06
pyrtman,17.0,3.1129288173891868e-06
tiara314,17.0,3.1129288173891868e-06
DonCorl95940096,17.0,3.1129288173891868e-06
tenpa_dzida,17.0,3.1129288173891868e-06
Kacper13966379,17.0,3.1129288173891868e-06
PK_GOV_PL,17.0,3.1129288173891868e-06
TomaszN52304316,17.0,3.1129288173891868e-06
majkel731,17.0,3.1129288173891868e-06
Springirl_girl,17.0,3.1129288173891868e-06
JK73492126,17.0,3.1129288173891868e-06
MrJerry39787834,17.0,3.1129288173891868e-06
przemekspider,17.0,3.1129288173891868e-06
K_K_Kowalczyk,17.0,3.1129288173891868e-06
Bohemia27902190,17.0,3.1129288173891868e-06
ErdmannGrzegorz,17.0,3.1129288173891868e-06
jacek_dziad,17.0,3.1129288173891868e-06
BeataEs80,17.0,3.1129288173891868e-06
zczajk,17.0,3.1129288173891868e-06
TomaszMielnik2,17.0,3.1129288173891868e-06
HiStoryk79,17.0,3.1129288173891868e-06
praskiwaw,17.0,3.1129288173891868e-06
jak_mazur,17.0,3.1129288173891868e-06
Mariusz26964676,17.0,3.1129288173891868e-06
maras150,17.0,3.1129288173891868e-06
jackalski,17.0,3.1129288173891868e-06
PEdziewski,17.0,3.1129288173891868e-06
tequilasunrisev,17.0,3.1129288173891868e-06
Bonifacy1234567,17.0,3.1129288173891868e-06
trilogylangdon,17.0,3.1129288173891868e-06
_nothingistrue_,17.0,3.1129288173891868e-06
manipulujacyuki,17.0,3.1129288173891868e-06
DamianInwestorx,17.0,3.1129288173891868e-06
KaBa82760939,17.0,3.1129288173891868e-06
allmightygay,17.0,3.1129288173891868e-06
KrzysztofS01,17.0,3.1129288173891868e-06
Tomasz36884499,17.0,3.1129288173891868e-06
beajaszyk,17.0,3.1129288173891868e-06
maciej_rad,17.0,3.1129288173891868e-06
ldziuba,17.0,3.1129288173891868e-06
_filu888,17.0,3.1129288173891868e-06
BogusiaJarzabek,17.0,3.1129288173891868e-06
lbliszczak,17.0,3.1129288173891868e-06
PPawlowski1,17.0,3.1129288173891868e-06
Mreddie_Fercury,17.0,3.1129288173891868e-06
Silesia24PL,17.0,3.1129288173891868e-06
OnsensN,17.0,3.1129288173891868e-06
PLAYBOIZOMBIES,17.0,3.1129288173891868e-06
roque7x,17.0,3.1129288173891868e-06
StawickiMaciej,17.0,3.1129288173891868e-06
TomLok3,17.0,3.1129288173891868e-06
DeadByDawn_666,17.0,3.1129288173891868e-06
LeszekPieciul,17.0,3.1129288173891868e-06
pyglowski,17.0,3.1129288173891868e-06
poniewczas_cd,17.0,3.1129288173891868e-06
Fujinch_ang,17.0,3.1129288173891868e-06
Orlowski_tomasz,17.0,3.1129288173891868e-06
_hultaj,17.0,3.1129288173891868e-06
KarolKorczak,17.0,3.1129288173891868e-06
Karolin81105877,17.0,3.1129288173891868e-06
Beata_1987,17.0,3.1129288173891868e-06
marcinkowski99,17.0,3.1129288173891868e-06
Alien4691,17.0,3.1129288173891868e-06
zbinie64,17.0,3.1129288173891868e-06
zjedz_kartofla,17.0,3.1129288173891868e-06
blackviixen,17.0,3.1129288173891868e-06
webastyczny,17.0,3.1129288173891868e-06
fixergemail,17.0,3.1129288173891868e-06
magdalenagra1,17.0,3.1129288173891868e-06
KrzysztofWier20,17.0,3.1129288173891868e-06
Kacper_Zele,17.0,3.1129288173891868e-06
IGolebiewska,17.0,3.1129288173891868e-06
Ryszard25520467,17.0,3.1129288173891868e-06
MaksuRz,17.0,3.1129288173891868e-06
KasiaGorecka,17.0,3.1129288173891868e-06
Taki_tam_jeden,17.0,3.1129288173891868e-06
EurActivPoland,17.0,3.1129288173891868e-06
Karaluchovna,17.0,3.1129288173891868e-06
Krownitz,17.0,3.1129288173891868e-06
blasescorpiio,17.0,3.1129288173891868e-06
g_adamadam,17.0,3.1129288173891868e-06
Anna35461170,17.0,3.1129288173891868e-06
aga_ryc,17.0,3.1129288173891868e-06
Imp0ssible__,17.0,3.1129288173891868e-06
MaryMagdallena,17.0,3.1129288173891868e-06
Adreinho,17.0,3.1129288173891868e-06
KrystianKutt,17.0,3.1129288173891868e-06
realmiras,17.0,3.1129288173891868e-06
_2MadSteven,17.0,3.1129288173891868e-06
Luke12610481,17.0,3.1129288173891868e-06
Rzad_RP,17.0,3.1129288173891868e-06
Adrian67925528,17.0,3.1129288173891868e-06
MakarczykJerzy,17.0,3.1129288173891868e-06
AnkaPolska,17.0,3.1129288173891868e-06
FisherX202,17.0,3.1129288173891868e-06
ElzbietajS,17.0,3.1129288173891868e-06
AdremWitold,17.0,3.1129288173891868e-06
heniekzlasu23,17.0,3.1129288173891868e-06
Justynkape,17.0,3.1129288173891868e-06
aelinren,17.0,3.1129288173891868e-06
TOMAGA14,17.0,3.1129288173891868e-06
ursulazmiejko,17.0,3.1129288173891868e-06
FrancJerzy,17.0,3.1129288173891868e-06
sarnowskabasia,17.0,3.1129288173891868e-06
luk0nh,17.0,3.1129288173891868e-06
Jzef70690886,17.0,3.1129288173891868e-06
mazi2354,17.0,3.1129288173891868e-06
MartinRemeta1,17.0,3.1129288173891868e-06
PannMarianna,17.0,3.1129288173891868e-06
TrytkoPawel,17.0,3.1129288173891868e-06
rembielinski,17.0,3.1129288173891868e-06
lucckyluk,17.0,3.1129288173891868e-06
JustynaMagdale3,17.0,3.1129288173891868e-06
bruxa031,17.0,3.1129288173891868e-06
JacekPietrusza,17.0,3.1129288173891868e-06
szpileczka5,17.0,3.1129288173891868e-06
Adri_EU_PL,17.0,3.1129288173891868e-06
MadrilenoPL,17.0,3.1129288173891868e-06
TCzernich,17.0,3.1129288173891868e-06
MalaEncarnacion,17.0,3.1129288173891868e-06
dawidtkj,17.0,3.1129288173891868e-06
Dominik33451510,17.0,3.1129288173891868e-06
JacekJarecki,17.0,3.1129288173891868e-06
Dawidoffski,17.0,3.1129288173891868e-06
meowakmeow,17.0,3.1129288173891868e-06
lukasztargonski,17.0,3.1129288173891868e-06
Trevil97_,17.0,3.1129288173891868e-06
D_K0wal39,17.0,3.1129288173891868e-06
EkonomicznyB,17.0,3.1129288173891868e-06
liberumvomit,17.0,3.1129288173891868e-06
lord_ecik,17.0,3.1129288173891868e-06
GarncarzTomasz,17.0,3.1129288173891868e-06
schowany,17.0,3.1129288173891868e-06
MarekMix1,17.0,3.1129288173891868e-06
Noritosoba,17.0,3.1129288173891868e-06
AmiM_5,17.0,3.1129288173891868e-06
Tadek12657481,17.0,3.1129288173891868e-06
piotrz1989,17.0,3.1129288173891868e-06
LewicowyM,17.0,3.1129288173891868e-06
szybrocha,17.0,3.1129288173891868e-06
lucaskowal,16.0,2.929815357542764e-06
cytryneczq,16.0,2.929815357542764e-06
myrciktom,16.0,2.929815357542764e-06
PolskaLogika,16.0,2.929815357542764e-06
jaemiliaty,16.0,2.929815357542764e-06
Jasnygrom83,16.0,2.929815357542764e-06
antykwarysta,16.0,2.929815357542764e-06
JankoPako,16.0,2.929815357542764e-06
WayOverr,16.0,2.929815357542764e-06
Soft_Tones,16.0,2.929815357542764e-06
mtx,16.0,2.929815357542764e-06
Xai_MeS,16.0,2.929815357542764e-06
madzixa8,16.0,2.929815357542764e-06
Matt785959624,16.0,2.929815357542764e-06
SodoMexo,16.0,2.929815357542764e-06
Stanislaw600424,16.0,2.929815357542764e-06
MarcinDorn,16.0,2.929815357542764e-06
One__Man_Army,16.0,2.929815357542764e-06
madam_luna,16.0,2.929815357542764e-06
aaa76766,16.0,2.929815357542764e-06
SobikJacek,16.0,2.929815357542764e-06
OnnPiotrek,16.0,2.929815357542764e-06
MarekStudzinski,16.0,2.929815357542764e-06
antypood,16.0,2.929815357542764e-06
mamnaciebieoko,16.0,2.929815357542764e-06
odd_me0,16.0,2.929815357542764e-06
pu_tuski,16.0,2.929815357542764e-06
Jarod11a,16.0,2.929815357542764e-06
KierownikMis,16.0,2.929815357542764e-06
tomektomek1974,16.0,2.929815357542764e-06
AdamPasiak,16.0,2.929815357542764e-06
Mr___AJB,16.0,2.929815357542764e-06
n3li5,16.0,2.929815357542764e-06
Wojciec94720573,16.0,2.929815357542764e-06
sobojaro,16.0,2.929815357542764e-06
karolina_piasek,16.0,2.929815357542764e-06
DamianAdamMarks,16.0,2.929815357542764e-06
Micha37049050,16.0,2.929815357542764e-06
PiotrSmoderek,16.0,2.929815357542764e-06
jaakkub,16.0,2.929815357542764e-06
Kamila91189596,16.0,2.929815357542764e-06
robbo2kPL,16.0,2.929815357542764e-06
BlueSou12154014,16.0,2.929815357542764e-06
ridiculousquo,16.0,2.929815357542764e-06
fdambon,16.0,2.929815357542764e-06
Carla32906926,16.0,2.929815357542764e-06
TomaszBadura,16.0,2.929815357542764e-06
AwKaraluch,16.0,2.929815357542764e-06
KaziMir25719404,16.0,2.929815357542764e-06
MrMadsMax,16.0,2.929815357542764e-06
TVPParlament,16.0,2.929815357542764e-06
FwRemus,16.0,2.929815357542764e-06
pajkiel,16.0,2.929815357542764e-06
AwKrupa,16.0,2.929815357542764e-06
stanpol2351,16.0,2.929815357542764e-06
rifraf_00,16.0,2.929815357542764e-06
Stalowy37,16.0,2.929815357542764e-06
MrDavidBlane,16.0,2.929815357542764e-06
Domizer_,16.0,2.929815357542764e-06
deand0g,16.0,2.929815357542764e-06
Amokstudio,16.0,2.929815357542764e-06
J1927B,16.0,2.929815357542764e-06
Karol_Kul,16.0,2.929815357542764e-06
SpinsterOld,16.0,2.929815357542764e-06
ManiaSlivinska,16.0,2.929815357542764e-06
beee_ania,16.0,2.929815357542764e-06
bednar1991,16.0,2.929815357542764e-06
DaliaKluz,16.0,2.929815357542764e-06
ughhjoo,16.0,2.929815357542764e-06
ochmartyna,16.0,2.929815357542764e-06
a000_kdsg,16.0,2.929815357542764e-06
revan90_,16.0,2.929815357542764e-06
Kimchi_Lvr,16.0,2.929815357542764e-06
rosevese,16.0,2.929815357542764e-06
GBigielmajer,16.0,2.929815357542764e-06
MZegunia,16.0,2.929815357542764e-06
Agniesz12566151,16.0,2.929815357542764e-06
darioo1379,16.0,2.929815357542764e-06
YANNPLK,16.0,2.929815357542764e-06
TakByc,16.0,2.929815357542764e-06
antyNWOvaccines,16.0,2.929815357542764e-06
PorKazubek,16.0,2.929815357542764e-06
prof_t_alent,16.0,2.929815357542764e-06
wants_warsaw,16.0,2.929815357542764e-06
KabalaBartek,16.0,2.929815357542764e-06
mucznosacz,16.0,2.929815357542764e-06
AndrzejKo5,16.0,2.929815357542764e-06
god_byee,16.0,2.929815357542764e-06
KacperW82,16.0,2.929815357542764e-06
magdalennosc,16.0,2.929815357542764e-06
Maggie62036337,16.0,2.929815357542764e-06
ArturBanasiak,16.0,2.929815357542764e-06
ProjektM0gul,16.0,2.929815357542764e-06
pakacz33,16.0,2.929815357542764e-06
MarekObiektywny,16.0,2.929815357542764e-06
cloudsatsunsett,16.0,2.929815357542764e-06
niespodziany1,16.0,2.929815357542764e-06
Janusz13241528,16.0,2.929815357542764e-06
artur_gubski,16.0,2.929815357542764e-06
ILoveYo73107815,16.0,2.929815357542764e-06
Edytaukaszewsk2,16.0,2.929815357542764e-06
niallswilIow,16.0,2.929815357542764e-06
kaishaku1,16.0,2.929815357542764e-06
SylwiaKrol7,16.0,2.929815357542764e-06
Pit19484760,16.0,2.929815357542764e-06
bobolanin28,16.0,2.929815357542764e-06
WiktorMiazek,16.0,2.929815357542764e-06
sp3ama,16.0,2.929815357542764e-06
Adam78908206,16.0,2.929815357542764e-06
DaLudwik,16.0,2.929815357542764e-06
Huttne1Waldemar,16.0,2.929815357542764e-06
Pysix_13,16.0,2.929815357542764e-06
ARKADIUSZJANKO9,16.0,2.929815357542764e-06
Klaudiu76320653,16.0,2.929815357542764e-06
WiktorKrawczy15,16.0,2.929815357542764e-06
voytekb,16.0,2.929815357542764e-06
lesiuBe,16.0,2.929815357542764e-06
LEECHTHERAPY,16.0,2.929815357542764e-06
IrenaJerzyk,16.0,2.929815357542764e-06
Christoph0002,16.0,2.929815357542764e-06
AMFETAMlNA,16.0,2.929815357542764e-06
IPartyska,16.0,2.929815357542764e-06
Piotrnihil,16.0,2.929815357542764e-06
HugonDark,16.0,2.929815357542764e-06
kasia_z_m,16.0,2.929815357542764e-06
AndrewBrzozowsk,16.0,2.929815357542764e-06
realista1916,16.0,2.929815357542764e-06
Polapola321,16.0,2.929815357542764e-06
KamilMamak,16.0,2.929815357542764e-06
DobianskiJacek,16.0,2.929815357542764e-06
ArkadiuszPitka1,16.0,2.929815357542764e-06
Norma92065187,16.0,2.929815357542764e-06
nieprzecietny,16.0,2.929815357542764e-06
ola88450707,16.0,2.929815357542764e-06
Polak_I_Maly,16.0,2.929815357542764e-06
fandango_grimm,16.0,2.929815357542764e-06
Przemys27451826,16.0,2.929815357542764e-06
roberto37022343,16.0,2.929815357542764e-06
MarcinBaj,16.0,2.929815357542764e-06
PrzemekKlusek,16.0,2.929815357542764e-06
Andrzej11743271,16.0,2.929815357542764e-06
NGajczak,16.0,2.929815357542764e-06
InstytutML,16.0,2.929815357542764e-06
zrohcuK,16.0,2.929815357542764e-06
arekmakarenko,16.0,2.929815357542764e-06
ElektrykAndrzej,16.0,2.929815357542764e-06
SzuIrena,16.0,2.929815357542764e-06
lexpresja,16.0,2.929815357542764e-06
Cezary66593060,16.0,2.929815357542764e-06
lukdrozda,16.0,2.929815357542764e-06
Szachermach,16.0,2.929815357542764e-06
DarthAwkop,16.0,2.929815357542764e-06
Agnalia81,16.0,2.929815357542764e-06
rafwroc,16.0,2.929815357542764e-06
NumenOtto,16.0,2.929815357542764e-06
ElzbietaOrzech1,16.0,2.929815357542764e-06
DziekonOne,16.0,2.929815357542764e-06
tojaBISIOR,16.0,2.929815357542764e-06
MarekW80800,16.0,2.929815357542764e-06
NinaK03210230,16.0,2.929815357542764e-06
nesezege,16.0,2.929815357542764e-06
Iti1Ona,16.0,2.929815357542764e-06
arture29827353,16.0,2.929815357542764e-06
hubo_kowalski,16.0,2.929815357542764e-06
fittiza,16.0,2.929815357542764e-06
no_lukasz,16.0,2.929815357542764e-06
keeper18182,16.0,2.929815357542764e-06
BoWojcik,16.0,2.929815357542764e-06
RRK131789,16.0,2.929815357542764e-06
DRAVEN77777,16.0,2.929815357542764e-06
OlaMalich,16.0,2.929815357542764e-06
RS89315101,16.0,2.929815357542764e-06
hubertlepicki,16.0,2.929815357542764e-06
spolecznyRPO,16.0,2.929815357542764e-06
mac_wasowski,16.0,2.929815357542764e-06
BoSzczepaniak,16.0,2.929815357542764e-06
crypto_lordos,16.0,2.929815357542764e-06
sonia_witek,16.0,2.929815357542764e-06
Jeffers17913000,16.0,2.929815357542764e-06
luhsxlay,16.0,2.929815357542764e-06
PiotrWoz400,16.0,2.929815357542764e-06
osipiak_leszek,16.0,2.929815357542764e-06
Grzegor76773561,16.0,2.929815357542764e-06
Benek04659696,16.0,2.929815357542764e-06
maciejkoniuszy,16.0,2.929815357542764e-06
KrzysztofN1987,16.0,2.929815357542764e-06
cuxdefe,16.0,2.929815357542764e-06
thvvjkk,16.0,2.929815357542764e-06
aga24aga,16.0,2.929815357542764e-06
Kredski,16.0,2.929815357542764e-06
cuoreementee,16.0,2.929815357542764e-06
IreneuszSiwiec,16.0,2.929815357542764e-06
natherblue,16.0,2.929815357542764e-06
MiBu2077,16.0,2.929815357542764e-06
budny_r,16.0,2.929815357542764e-06
rafal_fitt,16.0,2.929815357542764e-06
028Piotr73,16.0,2.929815357542764e-06
slodkiemarzenie,16.0,2.929815357542764e-06
evelinamiklas,16.0,2.929815357542764e-06
Eyjafjall1,16.0,2.929815357542764e-06
Chaeturtleninja,16.0,2.929815357542764e-06
Jerzy_Adam_Jak,16.0,2.929815357542764e-06
MarekTykwa,16.0,2.929815357542764e-06
adrianek009,16.0,2.929815357542764e-06
artur_ziraf,16.0,2.929815357542764e-06
DawidC83557981,16.0,2.929815357542764e-06
bestaeggukiee,16.0,2.929815357542764e-06
nemi21797348,16.0,2.929815357542764e-06
Andrzej51667090,16.0,2.929815357542764e-06
Obywat_Er,16.0,2.929815357542764e-06
robert_tsw,16.0,2.929815357542764e-06
violathestroyer,16.0,2.929815357542764e-06
OchWarszawa,16.0,2.929815357542764e-06
fireboltfangs,16.0,2.929815357542764e-06
veligerm,16.0,2.929815357542764e-06
MPPPP33,16.0,2.929815357542764e-06
OddamF,16.0,2.929815357542764e-06
spideys_curls,16.0,2.929815357542764e-06
AggaZet,16.0,2.929815357542764e-06
RNkujpom,16.0,2.929815357542764e-06
Zycie_Pomorza,16.0,2.929815357542764e-06
Wojciec26827567,16.0,2.929815357542764e-06
FSTSWK,16.0,2.929815357542764e-06
Zielujw2523,16.0,2.929815357542764e-06
Marta_LozaNBA,16.0,2.929815357542764e-06
bartekKKSLP,16.0,2.929815357542764e-06
Maciek67196474,16.0,2.929815357542764e-06
__jad___,16.0,2.929815357542764e-06
CzerwoniWON,16.0,2.929815357542764e-06
Bartosz09496002,16.0,2.929815357542764e-06
KosmaNykiel,16.0,2.929815357542764e-06
Pepismajster,16.0,2.929815357542764e-06
bouunc,16.0,2.929815357542764e-06
jan_lelito,16.0,2.929815357542764e-06
Jakub01445566,16.0,2.929815357542764e-06
J_Lisiecki,16.0,2.929815357542764e-06
Koosimazaki,16.0,2.929815357542764e-06
KO139423306,16.0,2.929815357542764e-06
JZillW,16.0,2.929815357542764e-06
Zaufana3Strona,16.0,2.929815357542764e-06
TomekFM,16.0,2.929815357542764e-06
s_zynel,16.0,2.929815357542764e-06
KomentarzDnia,16.0,2.929815357542764e-06
CzelentanoA,16.0,2.929815357542764e-06
mioduszewski_04,16.0,2.929815357542764e-06
piotrlewart,16.0,2.929815357542764e-06
anciaska,16.0,2.929815357542764e-06
Aga10528046,16.0,2.929815357542764e-06
Robert62892478,16.0,2.929815357542764e-06
Admeryok,16.0,2.929815357542764e-06
BWieniawa,16.0,2.929815357542764e-06
1st_archie,16.0,2.929815357542764e-06
Urszulka14,16.0,2.929815357542764e-06
Daniel39293539,16.0,2.929815357542764e-06
bart_smigielski,16.0,2.929815357542764e-06
General_Kuf_,16.0,2.929815357542764e-06
bbrytbbryt,16.0,2.929815357542764e-06
polska_kasia,16.0,2.929815357542764e-06
dandemis,16.0,2.929815357542764e-06
chef_pawel,16.0,2.929815357542764e-06
KostelnikIrene,16.0,2.929815357542764e-06
Siekajusia,16.0,2.929815357542764e-06
JStanislawska,16.0,2.929815357542764e-06
stuckforwords_,16.0,2.929815357542764e-06
RoseNowak7,16.0,2.929815357542764e-06
RienNeVaPlus7,16.0,2.929815357542764e-06
Monika16778868,16.0,2.929815357542764e-06
dorami202,16.0,2.929815357542764e-06
PSzponar,16.0,2.929815357542764e-06
petalsforbrave,16.0,2.929815357542764e-06
paw_mak,16.0,2.929815357542764e-06
sfxsandman,16.0,2.929815357542764e-06
polewima,16.0,2.929815357542764e-06
Morax_RexLaPiS,16.0,2.929815357542764e-06
Petrilk1,16.0,2.929815357542764e-06
josiecki,16.0,2.929815357542764e-06
BumCyX,16.0,2.929815357542764e-06
BartSzafran,16.0,2.929815357542764e-06
fyyfhj,16.0,2.929815357542764e-06
welka35,16.0,2.929815357542764e-06
HSwiacka,16.0,2.929815357542764e-06
setixo100,16.0,2.929815357542764e-06
marekwalczak601,16.0,2.929815357542764e-06
pernill51420298,16.0,2.929815357542764e-06
emocjewsieci,16.0,2.929815357542764e-06
